Project_ID,Task_ID,Phase,Material_Cost,Labor_Cost,Material_Supply_Risk,Supplier_Reliability,Delay_Days,Weather_Risk,Change_Orders,Project_Completed,Final_Cost
1170,18,Finishing,35675.1267080729,70061.74657767263,0.9672584853710344,0.942571160244217,15,0.4674768081382582,4,0,121236.87328574553
1540,47,Foundation,12520.940516204955,17272.24007569305,0.4066305625530655,0.7953714021319851,6,0.754370795479323,4,1,40793.18059189801
1035,36,Structure,34487.70843612462,43567.58523420972,0.0958968394707602,0.7026331635843788,15,0.8439374105165318,4,0,93555.29367033434
1524,47,Structure,49628.41777255275,61123.954855405056,0.07449552547676494,0.8146398726477964,2,0.5360667302879122,0,1,111752.37262795781
1159,22,Landscaping,8270.189222450732,71264.53498880759,0.8834918422330927,0.7905428108988081,25,0.6291729642589214,2,1,96034.72421125832
1838,34,Landscaping,8468.510537815731,58540.48156969167,0.4645379647331263,0.7112190971226392,15,0.8226188977911314,4,1,82508.9921075074
1698,47,Planning,20317.10417000037,56836.7606618864,0.32362677023114406,0.8516095769517789,7,0.17883748113035391,4,1,88653.86483188678
1242,8,Finishing,43987.39314131039,63721.725862724554,0.4769320458146115,0.8209093933848209,29,0.28566286229293203,0,1,122209.11900403495
1085,40,Planning,14698.844095609933,39003.07936354034,0.3219380127985004,0.8903669403224574,11,0.667120005001266,0,0,59201.923459150275
1795,49,Landscaping,21217.00189686564,62379.894620159146,0.4892550598014676,0.886355896658225,2,0.7589955695298397,0,0,84596.89651702478
1577,44,Foundation,8082.743298214081,10517.686308454324,0.8523652689795781,0.736223990769004,16,0.7856232226644624,2,1,30600.429606668404
1681,19,Landscaping,39341.988106650024,70096.46859949232,0.5904553436408537,0.9930896638379867,20,0.4320857414839461,4,0,127438.45670614234
1556,42,Finishing,23373.7854241753,38814.923118616396,0.6907606973539718,0.7560794288324341,17,0.17147192183349347,1,1,72688.70854279169
1573,41,Landscaping,39166.19298773793,45969.712211273596,0.3673772627096498,0.8335822074294114,10,0.45022518183969595,1,0,92135.90519901153
1952,37,Finishing,45662.352995605776,26567.34617946735,0.7337357609403083,0.8464352630301204,3,0.28458767216564307,4,0,81729.69917507312
1645,6,Finishing,15474.341619557994,58264.504134627394,0.6632847431817849,0.943918839164236,15,0.33295716399729935,4,1,89238.84575418539
1795,26,Finishing,41332.82136529781,14981.327420891172,0.1271707577970153,0.729768878828394,16,0.7178140454700047,4,1,72314.14878618898
1027,34,Finishing,7659.225053521397,66721.3271655443,0.5711899960532729,0.8285932837625595,8,0.16042166882070952,4,0,86380.55221906569
1619,45,Finishing,45448.13246811113,63827.59388541228,0.26160862638356286,0.8885506510708612,5,0.7620649739845617,2,0,115775.72635352341
1555,6,Foundation,34284.58464014363,24043.907555909816,0.798013756240921,0.7645466864872166,23,0.4421352686593353,1,1,71828.49219605344
1339,37,Planning,44340.20258622582,62606.08588854205,0.4274189542976007,0.8882403696298218,26,0.5768511448804761,3,0,125946.28847476788
1797,33,Structure,5008.477980046186,61113.2526489963,0.9847904818925575,0.9770994512648958,19,0.1717217849885432,1,0,77621.73062904249
1957,22,Planning,12608.648166019662,51094.078854006686,0.1006504291801845,0.9992554393518025,24,0.3698872626858237,1,1,77702.72702002634
1330,21,Finishing,22539.172434192144,34278.811498479685,0.7747409054853553,0.7097353230372027,1,0.17176073521187663,0,0,57317.98393267183
1639,6,Foundation,22077.630651862335,27647.41902182141,0.6702276988713133,0.7706764684734032,8,0.8692349783048877,4,1,61725.049673683745
1505,6,Landscaping,15202.86723155798,25065.933368807753,0.7621488539788913,0.7930921347375092,27,0.7458093194610004,4,1,61768.800600365736
1347,48,Foundation,22172.537294024005,30709.582579634465,0.3113791995806472,0.8197378301334898,20,0.4677062034851682,4,1,70882.11987365846
1472,4,Finishing,10798.192040011467,68731.29882311447,0.4922133995947526,0.7726771472754301,28,0.2788820386589369,0,0,93529.49086312593
1230,30,Foundation,23574.250816971173,15046.650439270783,0.7905783493292342,0.7610463983665937,5,0.8467640841998818,2,0,45120.90125624195
1189,11,Foundation,41105.94481216689,63876.632956442314,0.2378905049884379,0.98636615272525,2,0.37567727658157746,2,1,109982.5777686092
1224,30,Finishing,26558.152839650804,32677.85487771853,0.23151253285287904,0.9755564808311554,19,0.2287875453498998,3,1,74736.00771736933
1384,31,Foundation,5810.004002534674,43903.96074073828,0.5500299342290337,0.7140977503009353,5,0.550531510763164,2,0,56213.964743272954
1376,24,Structure,23964.981871066135,61641.5661871519,0.5230923079392586,0.8016439064814544,6,0.8550192962758529,2,0,92606.54805821803
1282,9,Structure,6222.875724087988,67484.47555649313,0.2866172210046742,0.821544566103522,0,0.10306423240025807,4,0,81707.35128058112
1957,3,Foundation,48480.95348180592,32410.792304722054,0.3021141375143263,0.771704360399783,22,0.29049987460319904,1,1,93891.74578652797
1632,31,Landscaping,10735.428174029104,40019.826282882175,0.28228825994243417,0.8886618690964526,0,0.8507581123283261,2,1,54755.25445691128
1627,40,Finishing,36845.974684877845,36943.544213091496,0.7660818207585179,0.8921142239932723,4,0.23686877348572966,2,0,79789.51889796933
1972,37,Structure,48774.93453014386,10861.317177754185,0.6488628482512114,0.9551512684985791,5,0.1905947613118559,0,0,62136.251707898045
1744,36,Landscaping,42171.757324995735,29236.287775812678,0.8257688397420476,0.9222607805155654,12,0.5561497726398436,3,0,83408.0451008084
1258,24,Foundation,36469.191880679165,39847.300192616516,0.9659635677477414,0.8627719980897867,1,0.789475058635864,0,1,76816.49207329568
1358,31,Landscaping,42775.74092753451,36721.08457722858,0.4746810103465467,0.896076031013326,14,0.4816878541551409,4,1,94496.8255047631
1709,6,Planning,49180.94119672824,56925.399788519164,0.07536000377733987,0.7821966344629054,14,0.8956514053476198,1,0,115106.3409852474
1455,2,Structure,32960.50237640883,35012.23511937171,0.05713046420379472,0.8779168569902073,12,0.6433373596303943,3,0,79972.73749578054
1410,20,Foundation,30163.316307319692,41809.46918309356,0.29975173848618675,0.8467681764249757,25,0.1592599257683582,0,1,84472.78549041325
1648,28,Finishing,33270.714970847665,37924.55848860362,0.9238936975654019,0.7400033401949111,24,0.8942657053455804,2,1,87195.27345945129
1317,11,Foundation,28970.414904269976,58140.699678134086,0.5227487938714573,0.7727632829748912,13,0.42631538942415237,2,0,97611.11458240406
1676,4,Finishing,33579.00976593734,66093.20593415256,0.27635078575852656,0.7875080352164758,25,0.32992202707638607,3,0,118172.2157000899
1224,15,Foundation,25242.899358765168,44572.790135488416,0.4011834586207992,0.9772928701157674,21,0.5463033468623085,2,0,84315.68949425359
1818,6,Landscaping,14829.94322974882,61313.09262268743,0.5966232052565774,0.7691159918157668,6,0.3434460734566914,0,1,79143.03585243625
1233,49,Landscaping,10411.125193025404,29291.13433129029,0.6498906649750854,0.7867731708459004,13,0.16916600569612186,0,0,46202.2595243157
1683,30,Landscaping,8075.342098951718,45189.024660222465,0.16084111958724692,0.8108062390268297,25,0.10114267446334138,2,1,69764.36675917418
1663,38,Planning,16849.210268894003,32439.94698854821,0.9674910430142725,0.8991228215876161,23,0.4596666823362099,2,1,64789.15725744222
1974,2,Finishing,7075.560395108023,36923.06016216897,0.5438767824431331,0.7354715177416421,26,0.7694907377812739,4,0,64998.620557277
1826,15,Landscaping,30522.685096372352,57606.90121282345,0.14297455143643373,0.9861835637481329,28,0.5578521485040613,1,0,104129.5863091958
1373,11,Planning,17772.280116058413,67308.06135162633,0.885762548279211,0.9596713660284293,9,0.8993658391547527,3,1,95580.34146768475
1671,8,Finishing,42104.06636391645,17897.20042070475,0.08314566245784022,0.8731648219026851,16,0.32947731651776,0,0,68001.2667846212
1607,26,Foundation,8340.83928447739,51251.551671679736,0.8995807245139624,0.902211360227487,13,0.3243640518080443,3,1,72092.39095615712
1471,45,Planning,15185.817245366867,47839.3474925569,0.9866343431632028,0.7049981413732648,7,0.22779956818715538,4,0,74525.16473792377
1232,44,Structure,37861.07661905656,17696.977546435573,0.6964231631733738,0.8016834326045346,3,0.23125087061226815,0,0,57058.05416549214
1691,5,Planning,31946.373337257115,23773.13147860709,0.76503827665251,0.9386980691984326,25,0.3281492768080383,4,0,76219.5048158642
1112,6,Planning,7902.107206212539,30215.162157624218,0.34055677973813664,0.7232448921377157,15,0.7342720362188218,4,0,53617.26936383676
1829,26,Finishing,44475.77557229902,20850.519603137596,0.9327453156792551,0.784694150263216,23,0.8246054325091583,2,1,80826.29517543662
1496,4,Foundation,44476.779327178076,25842.416364082215,0.5291196867862002,0.8755890485002934,12,0.880069735766145,3,1,82319.19569126029
1441,19,Structure,19868.360174409823,27394.051926010987,0.7277406776656038,0.7769239083096825,21,0.2858317232771621,3,1,63762.412100420814
1563,20,Landscaping,20318.262950730412,31818.799147538877,0.9156255615930539,0.9801933922433558,26,0.8050380364912734,2,0,69137.06209826929
1267,33,Landscaping,49506.276125757824,58710.37943207534,0.9656763764559981,0.7393175892412871,24,0.3626040714218697,3,1,126216.65555783316
1509,20,Planning,33177.927721691216,47174.29325028905,0.8265402694647409,0.9392183073723336,26,0.19027243561350754,2,1,97352.22097198026
1806,49,Finishing,28909.24342556266,74106.03367684109,0.3069571568423894,0.8523846075719225,19,0.7960199404161326,0,1,112515.27710240375
1385,12,Finishing,42716.8482598366,36957.828752885616,0.9572165662210407,0.9250992327459868,17,0.6088845077148949,4,0,96174.67701272221
1386,47,Landscaping,17838.06522607924,59001.22979940013,0.6255571406187004,0.7932145984934342,13,0.2317847168648494,4,1,91339.29502547937
1112,1,Structure,24313.21670283606,66645.44738947469,0.9220296268249206,0.8543468806936116,17,0.443865006010402,3,0,105458.66409231075
1612,26,Foundation,17049.950396975037,54133.60204747273,0.6725829252980648,0.9570506049169529,4,0.32980615590165413,1,0,75183.55244444776
1624,14,Structure,40512.23809649291,36771.208127137244,0.3110941826107661,0.8400634297369313,25,0.6894356549681576,4,1,97783.44622363016
1951,38,Foundation,30800.72055358481,58983.65099847394,0.3726240336599596,0.8079159585730809,8,0.46273298449941447,2,0,97784.37155205876
1080,37,Landscaping,34647.12815630317,23238.363955224515,0.5494623415608817,0.8608466158758208,27,0.8914239560851079,1,1,73385.49211152768
1698,11,Foundation,16353.826242773295,31290.890736708607,0.7842145447286843,0.91520882591091,2,0.1437959858076761,1,1,50644.716979481906
1112,36,Finishing,14910.13856197918,45534.54158145377,0.32162290031352825,0.8330690036495508,7,0.38401221290899734,4,1,71944.68014343295
1001,13,Planning,26976.858304232243,47401.61017359964,0.5781365428115082,0.9816630925426819,19,0.48552013368798197,4,1,91878.46847783189
1641,43,Planning,38190.458709177205,11439.195905720915,0.3487124937048735,0.7884837472127025,21,0.5025068437986558,4,1,68129.65461489811
1219,3,Landscaping,28635.789088407208,71432.42226914057,0.809454016542405,0.8426390818507361,9,0.3527486579085094,2,0,108568.21135754779
1565,33,Finishing,6469.055489555087,55280.77262913035,0.4673935318925914,0.9270782978024324,21,0.6833921992780544,1,1,74249.82811868543
1854,6,Structure,44084.817784413,42220.74376507292,0.08518837031582752,0.9067363271487274,18,0.7997976587911798,3,0,101305.56154948592
1996,10,Finishing,7910.910208180921,70653.27023654003,0.17273147105190564,0.9590923157251469,29,0.8509754415822904,2,1,97064.18044472096
1735,5,Planning,48012.10176743385,38541.21174130385,0.06988257426723964,0.9990427542043328,20,0.744074701439621,0,1,96553.3135087377
1224,23,Planning,6131.388122477272,73728.31206757417,0.4993168870940387,0.8280574986385268,27,0.7804641578452796,4,1,101359.70019005144
1384,10,Finishing,36250.27052588189,43298.509220826534,0.11421055140126261,0.7333452639349936,2,0.5404362404959965,1,0,82548.77974670843
1402,44,Finishing,8699.317867030175,17428.575049868665,0.12185716992343945,0.7091247642423903,10,0.7607105811414517,2,0,35127.89291689884
1637,2,Planning,45980.44607458128,59712.06320985302,0.9322272948376095,0.9180630718419315,10,0.3428031273183618,0,0,110692.5092844343
1129,13,Structure,25899.495630149424,54128.35213005963,0.8652019707325344,0.9622041013926147,16,0.4187830096873716,2,0,92027.84776020906
1052,40,Landscaping,11188.569866765692,60244.13688486314,0.4530448648751387,0.7662137757833256,15,0.3535304110548355,2,1,82932.70675162884
1683,2,Landscaping,20336.706490543096,71843.73186716926,0.9760892144332016,0.7475344111569717,6,0.47390986835834037,3,1,101180.43835771235
1729,20,Finishing,12417.110390604292,60471.804672316175,0.010182797607249851,0.7186615274577073,3,0.3284636929909091,3,0,80388.91506292047
1671,1,Landscaping,12676.18602006905,49736.87914408205,0.6116998671479259,0.9468108765151619,29,0.8692891538035575,2,0,80913.0651641511
1709,37,Planning,47664.8744077149,65725.07865345466,0.6140996138244327,0.7934145819677753,22,0.35027570240453454,0,0,124389.95306116957
1415,9,Planning,25036.075052815468,53761.01855804455,0.45829419475249045,0.820509067827933,18,0.17843563048875188,1,1,89797.09361086001
1246,17,Finishing,40496.10187574118,36527.738693685,0.39900901347560697,0.8508250574828837,11,0.5214537328403307,1,0,84523.84056942619
1835,9,Finishing,33782.250252995684,67565.28467571526,0.45627547277099545,0.9518359702628651,14,0.1456792627561411,4,0,116347.53492871094
1438,11,Finishing,35439.18630522765,24423.529950984237,0.41666122735808686,0.8952499664684455,10,0.18843453304686442,4,1,72862.71625621189
1202,15,Structure,10926.204731241734,56451.68286906707,0.7258826279326535,0.8845193889573434,4,0.27551151135699703,1,0,71377.88760030881
1183,24,Landscaping,15538.300106696855,67301.62457114921,0.14264832627381838,0.7527016299867731,4,0.4714801999057133,2,1,88839.92467784607
1122,38,Finishing,40403.76508194966,57535.57378071426,0.20368643617930754,0.8539569675129489,14,0.4466007458472223,2,1,108939.33886266392
1400,35,Foundation,48684.479291365235,55322.9022385007,0.18690786382457514,0.9146143051535965,28,0.739753489602233,3,1,124007.38152986593
1766,30,Foundation,16820.40391693933,58921.48911466934,0.2672211734188392,0.9919782649091475,17,0.6915797231072907,3,1,90241.89303160866
1293,31,Planning,17220.594413796796,40228.59113954188,0.5247532504059517,0.7604218927640056,10,0.44105463519256105,4,1,70449.18555333867
1279,49,Landscaping,26280.370976490718,66821.09434020669,0.11898457239145435,0.7028630059201679,25,0.36696336606050395,1,0,107601.4653166974
1836,5,Finishing,49272.8140784947,23223.370883845928,0.860805909419974,0.7225904300795409,11,0.3531750272491989,2,0,81996.18496234063
1883,44,Foundation,17103.1525621912,18280.117040022054,0.30141430068230285,0.8127557395545937,1,0.7191960698352072,1,1,37883.26960221326
1609,14,Landscaping,23313.735933541873,28558.07070770325,0.1692872277193337,0.9461633943237961,19,0.1416579249770158,0,1,61371.80664124512
1197,11,Planning,45116.600703057804,44552.530790374556,0.6721088834062784,0.7021426245304735,14,0.11025731960848467,1,0,98669.13149343236
1981,9,Structure,5131.44646796129,43186.516701606975,0.04732457458733289,0.8370191778657521,19,0.7364355135413184,0,0,57817.96316956826
1906,34,Landscaping,6789.46842448563,63338.919248978134,0.6175691935766809,0.7987691846024183,3,0.4817171007912394,3,1,77628.38767346376
1510,12,Landscaping,32183.225468204866,36296.962666261126,0.6942344620629698,0.7157445130299183,21,0.2047049108428608,3,0,84980.18813446599
1751,35,Structure,45832.10741207811,41482.38770894807,0.2206182007589848,0.8350708860017851,17,0.28845274767560103,4,0,103814.49512102618
1143,35,Landscaping,15748.549718086744,10868.899411860717,0.0511247919747616,0.7764246122010157,5,0.8460031624779061,1,1,31117.44912994746
1608,1,Planning,26133.879860631903,36633.05036879104,0.3663724517410606,0.8055654503041019,22,0.7876023804999184,1,0,75766.93022942294
1200,40,Planning,25270.938574601823,52105.325141772235,0.10662234563709774,0.9116845914352879,26,0.6678280401791781,0,0,90376.26371637406
1123,22,Structure,26283.71057429796,11008.041490728492,0.12414829267987032,0.8564652951732901,25,0.48578018426986125,3,0,55791.75206502645
1186,29,Finishing,33013.38630783853,28257.327737105843,0.25917600681596725,0.737394228697844,18,0.5162589009531086,0,0,70270.71404494438
1325,8,Foundation,26138.46933458077,23517.163353810345,0.2995585661342241,0.9884243621270917,10,0.8801956282271669,3,1,60655.63268839111
1463,11,Finishing,25136.0663595106,12729.052879123235,0.5293709342009922,0.8907732297129215,27,0.8726163551074297,0,0,51365.11923863384
1348,41,Landscaping,26342.978919406723,41151.90584444493,0.6748240477929528,0.9297605276987595,23,0.2722152366286674,3,1,84994.88476385166
1770,37,Foundation,31589.034857196868,21812.014059830173,0.5909155220527811,0.7237639450025112,1,0.7488836530442545,0,0,53901.048917027045
1659,14,Structure,29165.336975811126,58300.30007603971,0.15539313054372647,0.7141175138380056,26,0.2577941329336134,3,1,106465.63705185083
1763,30,Structure,43436.11989427269,65115.31244461765,0.1786443118035739,0.7058344151104243,7,0.27082998230716115,0,1,112051.43233889034
1954,35,Foundation,7227.358407214998,45463.03687349461,0.8711938647970562,0.7566382083320333,28,0.6408744273316614,1,0,68690.3952807096
1931,21,Planning,42499.26821628556,73810.9772638742,0.5571852687628314,0.8243225193155486,10,0.4240008788700388,4,1,129310.24548015976
1402,37,Foundation,42976.60756752758,39281.1071455887,0.8625390762397352,0.9807478400208469,4,0.8452355256852162,0,1,84257.71471311628
1345,5,Landscaping,17820.860968893237,43368.93366461951,0.37411558109347687,0.8371178977797329,17,0.17120778791680707,4,1,77689.79463351275
1962,19,Planning,25828.33797571328,74299.15400725376,0.6121120072826973,0.7870765316117588,22,0.5092205126475945,1,1,113127.49198296704
1510,14,Structure,24734.231984184597,25050.648337728173,0.5231901477335186,0.868580576055899,29,0.834817224354497,1,1,66284.88032191277
1146,26,Foundation,14832.942545935863,71265.48607899883,0.3227410200240533,0.7335803734404367,17,0.8232909283836042,3,0,100598.42862493469
1147,4,Finishing,22855.85811888424,12784.441082742362,0.4705170645929234,0.882851767301495,13,0.225223370732593,4,1,50140.2992016266
1863,25,Finishing,6997.44974768845,39015.14786710766,0.5024410592903934,0.870529586299151,21,0.39331016007716524,2,1,60512.59761479611
1710,45,Landscaping,17501.99327517805,14550.228288649276,0.20675555526154504,0.9375979100217129,9,0.595297120037357,3,0,42552.22156382733
1819,42,Finishing,41750.69789528231,57400.258289386795,0.31871016492919696,0.9960062834851072,2,0.22751590781712175,4,0,108150.9561846691
1488,25,Foundation,17805.30357933039,49546.58083220116,0.7855815554968361,0.7752620415148331,8,0.874417737636591,0,1,71351.88441153154
1928,18,Foundation,41819.30009367114,55931.227125393765,0.9074724746650445,0.8528969352411282,2,0.8317994629821283,0,0,98750.52721906491
1935,40,Finishing,28921.97590719939,34341.2259979211,0.3625982116743935,0.9726596218957011,10,0.23356014322757535,1,0,70263.20190512048
1639,8,Foundation,44593.8204812522,34016.32571203972,0.31083283656483784,0.9355569653268524,11,0.19692436900878835,2,0,88110.14619329192
1550,39,Landscaping,30865.079941898683,12945.753132458149,0.20129322128044488,0.8462218909302422,11,0.16832678624661224,0,0,49310.83307435683
1337,40,Planning,6335.070037913292,32746.421069426586,0.6749213452775696,0.9836114948844333,2,0.8275549312293049,4,0,48081.491107339876
1871,14,Landscaping,35393.909339619015,70403.74614703386,0.32663770763301053,0.7171710080550427,20,0.25489904783636863,4,0,123797.65548665287
1640,32,Landscaping,7018.410561060589,34649.72491672918,0.9779945483172047,0.9792995859137752,6,0.43302794283548385,0,1,44668.13547778977
1778,38,Foundation,25276.86585424103,64038.90090442805,0.3291711060226742,0.7151522177148419,13,0.45908109252160245,4,1,103815.76675866908
1987,33,Planning,46824.20125129013,64751.15780874572,0.3962533258469756,0.8641914232344052,23,0.5792088353708541,4,0,131075.35906003584
1952,23,Foundation,12434.177270203258,34260.675164650194,0.6012675122877941,0.9671322844003257,27,0.15738827499793998,1,0,62194.852434853456
1472,15,Structure,22544.255882369485,51079.26422575229,0.7956506073274788,0.7788162830683908,10,0.28140689392041274,2,1,82623.52010812177
1945,33,Foundation,37843.71389818153,16199.15414774881,0.47012829203872103,0.8416745496835476,6,0.8451923095351409,1,0,59042.86804593034
1150,25,Foundation,44701.635024268144,16739.107747727972,0.42420291311317915,0.7972986637410899,24,0.8267280858148557,2,1,77440.74277199611
1414,17,Foundation,35192.43521341286,13162.748138011366,0.9857250769229121,0.9856431751229053,20,0.7250325179245538,4,0,66355.18335142423
1989,33,Planning,16617.796438602614,47765.98106938211,0.020283768317145554,0.9470936784259273,9,0.11552099649457236,2,1,72883.77750798472
1297,47,Foundation,35357.353381229725,37694.61354569631,0.8871639830742208,0.9127004533979138,10,0.3616054147968817,4,1,86051.96692692603
1610,2,Planning,18352.743849684048,45622.103183175604,0.15615800942094268,0.8762880959845326,14,0.6023669882743262,4,0,78974.84703285966
1262,14,Finishing,37329.31534184309,43869.75738304521,0.7802067706847351,0.9461775367972445,18,0.32015216941878055,1,0,92199.0727248883
1763,40,Structure,47931.49074132682,32763.194420897467,0.6155729286493721,0.8176801124570641,15,0.8276693560430218,1,0,90194.68516222428
1143,40,Planning,37462.705299782974,54035.77196352574,0.3450103397881302,0.8342655565318186,21,0.6071115694659535,3,0,107998.47726330871
1345,39,Finishing,43829.622631058555,59302.622259565396,0.866397456410598,0.9190005163242585,20,0.1575253738531565,0,1,113132.24489062396
1623,6,Planning,5094.672942914754,10950.83682704892,0.022649083421372136,0.8073264289881142,27,0.8272044710685624,3,0,35545.509769963675
1571,6,Planning,37290.745612921746,23470.74948497709,0.2321568390334252,0.7191702826145121,19,0.866213326540978,3,1,76261.49509789883
1880,3,Structure,42331.44005893626,56360.331425416894,0.5655549403245453,0.7223003826658214,11,0.1621699347133804,2,0,108191.77148435316
1001,7,Landscaping,6825.143189510664,35130.31122119923,0.3545114148487041,0.7346088403917111,17,0.5258881878890519,4,1,58455.45441070989
1896,8,Landscaping,44221.897727970376,53061.45655120453,0.6081699454119611,0.9609043970030988,22,0.3426914257713364,4,0,116283.3542791749
1303,42,Planning,16551.240273952062,32552.5728827463,0.03362798954049349,0.8416679277268613,12,0.4142712611851219,4,0,63103.813156698365
1253,15,Foundation,34938.14458901249,35399.08490142641,0.12412975187207827,0.9138647108034209,4,0.24372097436427353,0,1,72337.2294904389
1651,47,Finishing,41015.9695560533,20314.12678982952,0.13455431541407045,0.817872800681468,3,0.56245768160993,2,0,66830.09634588282
1452,29,Foundation,34819.903087670995,26785.0162783004,0.19549797299768926,0.7776132842246903,27,0.8663834825991125,2,0,79104.9193659714
1036,33,Foundation,9152.815643296577,49351.76423799317,0.46014481198453194,0.8041576502686636,13,0.5024580802172872,4,0,73004.57988128974
1159,30,Planning,31834.468348716575,38155.602235485814,0.7470861255526998,0.9382547035951551,7,0.16633166511558495,3,0,79490.07058420239
1008,39,Planning,29731.26455249646,60329.67439139869,0.897428061170323,0.8875648375094314,8,0.5960010667819268,0,0,94060.93894389515
1232,27,Planning,45514.45706334222,65418.02207099228,0.8286650796785612,0.9812919339873707,24,0.3721783955610056,3,1,128932.4791343345
1098,36,Planning,23190.787833989412,45207.01718408939,0.2029501143401699,0.9039114335730501,18,0.7847401516730382,1,0,79397.8050180788
1658,29,Landscaping,19448.649368917257,59287.37398364385,0.44232754118601975,0.8710544895264082,2,0.44774251865317616,2,1,83736.02335256111
1815,38,Planning,38743.28439964098,29948.79335764705,0.20542336580336432,0.8830588026957503,4,0.2542716871537965,2,0,74692.07775728803
1207,33,Landscaping,23570.38967375285,36973.12900100509,0.26918238033384695,0.9827114318405243,20,0.25288449815291597,3,0,76543.51867475794
1130,37,Landscaping,34074.327875227835,56330.54895409401,0.5034760418816484,0.9364602789600118,25,0.7150113445769283,0,1,102904.87682932185
1403,27,Planning,34090.254055607315,35103.779533106994,0.07674684422905208,0.7072123712099313,17,0.31247007864588794,2,1,81694.03358871432
1151,33,Structure,44961.7578962053,48252.820785334276,0.22381084300140774,0.8602419088407092,0,0.7137867153273784,3,1,99214.57868153957
1053,4,Finishing,31941.158104359383,22049.230640363246,0.926670598080975,0.9065015234639695,7,0.2647098486132795,0,1,57490.38874472263
1119,22,Foundation,27596.91244828941,48985.135473082366,0.4667939668053192,0.9246095435317465,18,0.3573490949610475,3,1,91582.04792137178
1672,2,Landscaping,11249.209687843264,65998.39096974808,0.44647879545831476,0.763942635794181,16,0.4723895779517595,0,0,85247.60065759135
1919,10,Finishing,10208.192300541741,66461.57658852267,0.02427581165625332,0.9601532063354057,16,0.8545566797547606,4,1,92669.7688890644
1627,5,Structure,11944.470437738571,57082.38641142008,0.25245175211717885,0.9867529441525491,10,0.8453851398030597,0,1,74026.85684915865
1586,10,Foundation,12733.181659719252,58473.96963994819,0.8589665872625377,0.7710145917534609,1,0.26549750033783026,1,0,73707.15129966744
1624,33,Foundation,33704.46916986353,46265.283934795545,0.17133585969349538,0.9647846372551737,5,0.3865752329944583,4,0,90469.75310465907
1967,38,Landscaping,38344.15626235603,48003.42586077861,0.41682244074402663,0.7290936287548285,21,0.21951951076301787,3,1,102847.58212313463
1419,13,Planning,28849.61853168884,18687.28779168367,0.024044287749661226,0.7167120508345736,13,0.5079880634507977,4,1,62036.90632337251
1421,31,Structure,42305.7979645471,38850.847247384576,0.47876877203714474,0.7387671400308248,2,0.46846604055573327,4,1,90156.64521193167
1103,47,Landscaping,49606.845203013494,39300.458452613646,0.03060068459169281,0.7173223238401107,11,0.820608129960586,3,0,100407.30365562714
1851,36,Structure,41900.56831037102,72302.35931840312,0.8132173620044838,0.9535036711467327,3,0.8440043022328582,3,1,121702.92762877414
1253,45,Planning,36269.70681541816,38020.646070513816,0.8183566921373615,0.7177150433374816,11,0.4068539128058337,1,0,81790.35288593198
1226,24,Planning,28962.1714746716,45707.271918679246,0.7819873445363225,0.7814992574090966,12,0.4933903544151915,3,0,86669.44339335084
1111,15,Landscaping,25198.38822536187,44661.34095314166,0.28769678751329586,0.7311269030607569,1,0.8169889993169065,2,0,74359.72917850353
1509,29,Planning,8797.657124504405,51389.511607881264,0.8304924738573817,0.7886266108941294,1,0.7453662461960492,2,0,64687.16873238567
1472,8,Finishing,22971.59367776109,58635.13403657323,0.5421381699531639,0.7271678402802761,14,0.10292504907571942,1,1,90606.72771433432
1098,5,Foundation,45956.058655196044,24627.721951106687,0.3763319466896624,0.9004009752229042,22,0.356047651346866,0,0,81583.78060630272
1152,29,Landscaping,41361.01834579488,44367.08724139832,0.6228233605101483,0.7399980449027725,28,0.4374193935489007,0,0,99728.1055871932
1860,47,Structure,14722.311425525924,63684.650975541976,0.022094225139166528,0.9555537777516663,16,0.28377302694658535,2,1,90406.9624010679
1913,4,Finishing,25997.350311374714,40102.45639943825,0.15010166004873712,0.9451573152179923,6,0.259657292716751,3,0,75099.80671081296
1895,12,Landscaping,41752.54411513451,28099.740514282246,0.7374476674068575,0.7040985056411828,29,0.13022760527654376,1,1,86352.28462941675
1877,45,Planning,8032.304965348514,52556.08989815944,0.24927837654182994,0.9687179066545344,27,0.6146957800558084,0,0,74088.39486350794
1337,2,Planning,22432.66635508967,63544.88072694299,0.5960489349821746,0.7086832950230101,13,0.3100082323865325,0,1,92477.54708203266
1705,27,Planning,43332.855659327644,14104.119040280435,0.3874005507665691,0.7718937354872669,11,0.1418777427450505,4,0,70936.97469960808
1821,31,Planning,23175.403887655568,60491.38142146976,0.8477096632232762,0.7097167413327985,29,0.28478344842245096,2,0,102166.78530912533
1162,36,Structure,8492.659012914839,63407.11564251513,0.9433669998767107,0.8007530461117948,16,0.7415311622689013,3,1,85899.77465542997
1719,36,Finishing,29414.046583951316,39998.99029325944,0.8758934338027866,0.8541599577139815,13,0.7811913453172373,1,0,77913.03687721076
1956,26,Foundation,43778.412271323294,73914.86769320039,0.27520759479972473,0.9389934607045414,5,0.4864529961546421,0,0,120193.27996452368
1680,43,Structure,31562.849432892188,61136.042145975094,0.20027961166516062,0.8013944651409508,18,0.432856536326949,4,1,109698.89157886727
1995,27,Structure,15182.55986964043,60288.06671821827,0.4749461957483203,0.9116470074019349,23,0.8822829548014254,2,0,90970.6265878587
